11011011100010001001010000110100 11110101000101011010000101010010 11001011001010101101000010110001 00111101100111000110110110000101 01101110011110101010010011111101 00000110111010001110001001011111 01111100001010011100100101111110 11110110001101101011111101101010 01011000111111111101000110010110 00111001000101001101001010001000 11001001110000010100110000001100 11001110110111000111100111110100 10001011000011111110110110010011 01100110001010110111111111001100 11010001010001101101101110100110 11011110010001011100110000000000 10100010011111111001111010000101 10011101001101010000001011001100 00100100111010000101101010110101 01011101000110010100000110111001 11011101010011100101100010000101 01011111101001100111111101001101 01101001001110111011101111101100 01010011110011110011010011100101 10100011101111001011110011110111 00001010110001101000011111111011 01000101101100100101101110011110 10011001110000101111011100010110 11001011011101000111100011001111 11001111101000101101110000011110 11111001100000010011011100111010 00101000101110100000101001010101 01001001011000 
10001110010001000000000110010111 00101011111011100011000100101010 01000011000101000011101100001101 10110111000100111010010000111100 00011010010110110101000110010110 00100101010111001111111100000111 01011000010000000011001100001110 11000001001011001011110110100001 11111100000111011001101001100110 11101110101010111100000100000011 11011011000011100000110110011000 00010000010010001101111100010100 01110001011000000010110110011110 11110010101111101100001010101001 11110001010011111111100001010100 11101100011010001100010001000001 11011100000000100001010110010100 01001111000101100111101111001101 11010111001101110110011111111110 00110101111010001000101100100011 11111001111100011000011010010100 00001011100010101011101001101100 10101101101110001111110100000001 01100000011001111000100101010001 01101010110010110010101000101011 01111011101111110110000001000100 11000010010101010100010001001100 11001100100010010001111100001110 10001001100110110110100101010100 10011110110000001010010100101111 00001000010001111001110000110000 11011100000100111101101000011101 01010010100101 
11101100000100001010100001000111 01001101100010110100011000110011 10110001111110100010001010001100 10000000101111011110111010101011 10011001001000110101010000011100 00001111100010111101110001010000 11010010010111001101111100010001 00111010101000001001001100110111 10001110111110100010001111011000 11001110011110111101001100101001 10010110111101000100100010110111 00100100100010000110101100001111 00100010101000011011000100110010 01011000001111001001011111100111 01100111101110001010111011010001 11100101110010010010101111010011 00111010010011011101101101011010 10011111110101001100011111110001 11110110010110010111000101000111 11100011011101011110001101001111 00101100111100010011100011110111 00111000111011000101011011100010 01001000100100110111111101011110 10011110001100101010011101011000 00100001001010110111100110100000 10011000010110011001100001001110 10111100011100001000001001010111 01101111010000111001011101000101 10011011010111000100111010010110 00100101111011111111011010100100 11001100110000000110011010111000 10110010000000001000100000100000 01010010011101 
00101001011001111100000100001001 10111110001001111000110001011101 01000010101100111000110010000001 11101011100100101011010001000110 11000101000110011010001011110010 10001011011001101101011100011101 10111101110001111111010010000101 01000101000011101101110010011010 11010001011110111011110010110010 11101001101001010001011101001101 00100100000001111100101100101011 01000011000101101101010111110000 11010010001111000111100000110101 10000101000010111100010100000110 10011011011001110110001111100001 00010101110000100001011100111010 00110001011010000001011001001110 10000100001111010111000100110101 00011011110011011001010101010111 01000100000011111011001101000111 00010100010100101110000000011010 00110100100111010010011100011011 10111101000011011100101010100110 00110110110011110100000100010101 10011100010010011001110001101000 00100010110000101100110110100100 11101001001110010110100100100010 11110010000101111101001011111010 01000111001011100000000110011011 01111110011111110110011110110101 11101010001101011110100001111101 01101001110101000101100011011110 01011000000101 
00001111111110101110110111001010 11011100100010101011010101011001 00011100110101101111010000100001 00010000011110100001110100010100 00100001000010101100000110000011 10111111110111111111111111110001 10111000101101110011011100100001 00100100000010100111110100110000 01100110001101001111110100011011 01010111100101101100011001000101 01111000001000010100010111010011 00111100000101010000100100001100 10110001011110011111011001101001 00110010011111010010011100111101 00010010011101010100001111010011 11111000000110011010001001111011 01110011011100011001111010101010 00010110110000010010010011111100 11110100001101111101110100011110 10010111110110110001101000000011 01101010000110100100001011110001 01010100111100000000101011011110 00000110000111000101000110000000 10011000011000000000010111101011 10001111011100111100001001110100 11100110110100010100010110010100 00101000111011100000101001011000 00011000011100010101100011001001 00001000000100000100001111000011 10110010111100011111011010001111 10110101101001011101101011100100 11010100000001111101001111111101 01100010000100 
10100010001110110010000101101101 10101011110110001010100000100011 00010101010101001011001000000111 11010101010010010101000100101100 10111101010011010111101000010000 10110010101101010001011011111000 00010100010110001000101011000110 11100000001111111010001111100101 01000111000111011001110111000101 11100011010011111111110111000000 11111000000001101001111110111001 01100001000111011111110001111001 11001101101100101101010011010110 00110101110110011101110110110100 01110010010001000011000000011101 10000110111110010110011101111110 01110001010011101000111001110101 11001101100101101010111110000000 00101111001000101000110010011011 01010110110010110010010110010000 10000100110100001000101100111011 10000010100100101000011111001101 11001010011010000110001101000001 11111001100000110101101000011100 10001001010100111000111011111000 01000111111010001010100011111100 01100000001101001011110100000000 01010110010100000111111111110111 11110000110110110001100001011100 01110000001011100110001011111001 00010011101000011100100000000100 10111010010101101010011000100111 01001101101000 
10011011111110101001011111111000 11101100101010111111110110100010 10000010000111101010000010010010 10100111001011011101011000101011 10000011000110101011111001010010 00101011100100111010011100011000 10010111011111010111100010000010 01101100011110010011110011111011 00001010010000000110110100000010 00110011011001010001011100110110 01001100010100001010101011010110 01000011001010110000110111011000 11000101011010110101111111100101 10011010100110010100001001010100 00011010100011001101011100110110 10000111001110111010101010011011 11110000111110000100100001010111 00001110000000011000101100011100 11011110001001101000101100000110 10010100101000010100001110110011 01111100100111010001100010010001 01110100001010101100000100101001 00111101000001100001001111001101 11101111010101001100010111001110 01111011000111110100010000011000 01000001000001111110011001110100 10000001100110100100010001100111 10000001010010001111001111011000 11010100101110101101110010100110 10111100010101001000000000010111 01111000001101110110010001101111 10101101110011111011010111100110 01010100111111 
10000111101000000110100100110101 00111001011011001100000111100101 10100110101110011101110101001001 01110011100111110111000001011010 11110100001101110001001110011010 11000110011000010000000001011000 10110110101110010000111111001000 11111101001010101000001100010010 01000100101100001000101001101100 01000110000000101001010011000000 10001101111110001101100000011110 10000000100011100000010011001100 01100001100001010001101111111001 00100001001010010110011010011101 01111100001101110110100011001110 11111010001001110011101110101110 11010100011111100010011010100001 01111110000100101110010000010001 01011011000001100110010001101000 10001101101101010110110010101001 01010001110110101011100011101111 01111100101111111011110001111110 00101011001000011011100010100100 10110100110001101010011111011110 01100011111111110000000100110011 11001000100000100000110000010110 10001111111100110101101001001100 00001010010100100101111110000101 10000110000111110110010111111001 10101010010011010101101101010111 11100001110110110000100011011101 11001101101110111010010000111100 01010001110010 
01110110000001101010110011101110 00010011110100110011110001111000 01111110000011000011010111101101 01011011100000110111110001101110 00011001111001101011100110101110 00101111010100010001000100110111 10100110011010000111001110101011 11010010111010001100010000000100 01001011001011101111101000001000 01010000011111101010001101101100 11110000001001011101101110011111 10110100100110010001011010111100 00010111110111111110111001011101 01101011110110101101110001110101 10111010101011110111100011110110 10101011010101111001000011011101 10011010001110010010010010111010 00000100100100010010111001001001 01101111001010001111011010011110 00110010101010001000011001010001 01111110000011010000000111100000 10010101001100111101000010101111 10101000110010001101000111011000 00001000101001000110110111111010 11101111001111100010011101001100 01001000001111000110001011101111 01110011110101111100011000000001 11000011001101011111010110110010 01010010101000001010010011011111 00000111010011111001011100100111 11100110011110101011100111011001 11000001000000011101001110000111 01010111001111 
11100100100111011011101101110101 11010010111110011111011011110001 00010001011101101011110000000010 11110011010010001100010011011011 10011001000001111110110011010111 00001001110100000101001000110101 10010011101011101110010001001010 00001011000100010000011000110110 10110101000010111111001001010010 11111011101111000101100000010000 01000111110111111110000100010000 01101100111110101001111100010000 00001010010111101111001011101001 01111100000110100100011001000111 10100101010100011011100001011001 01100011100001001110001010010010 11001000010101101100010101011011 01100001001111001100100101001000 11100111001010110110011100101101 10011001111100011100110101111010 00000010110011101001010001110110 11001000111110000100101011110010 11100101110111001011101000000100 10011110101001101100110001110111 11101101100001100100100101101111 00101100001010111011010101010110 10001001001010111011101000101101 10000110111111100010111101011011 01100110100010100000110100000011 10010110001111110001001100111101 01010111000010011100010111111000 10110011111011110000000100001110 01100011100101 
00101001111110101001000111101001 01011001110101000000001011111110 11000010000111001011010010101011 11000111011101011010000010010000 00111101001000100111001101100101 10100001101011011001001110010001 11101011101101011000100100000001 11110100010101111011011101001110 11011011010111011101011001110101 00100011110111101100001100000000 10110110001010101101010100010110 01011100001111101111000001011011 10011111000110110001010010001100 00011000001110111101001110101101 01101000001110011111011110000100 11011111011010100110010001010000 11010010011010000100110001011111 11000101110101101000111010111111 00010011110010010000101010110101 11000110101011111000010110001100 10011001100101101011100000100010 11000000100010010101011101010110 00111101101111110101010001101011 10111010010110010001110001111010 10101010100010010110101010001110 01011000001111010011110101111011 11000010110010010110011101100010 00101000101001101010100001010101 10011001101010100010110110001010 00100111011110111110001011001000 00001110001001110111000101101010 11001011011011010101111111011110 01001010110000 
11100100101001111101101001101100 01101100111001001010111101100111 11000011010000100001011011001101 11011110001001111011111000100011 01111001000100101010100001001100 01000001001001110011101101110100 00100001011111110111111110111100 00101010010001001010110001011100 00110110010010111001000001011001 10010001100010101100100011011101 01011100001001101011111010101110 10000010001111101000010011000101 11001000000001000000000000000000 01010110111110001001001110110011 00101010100010000111110111001100 01011010100110100010101101111001 00100001100011100011010010001011 11010110111000111011111000000011 01010010010011100100110010100011 00000011111011011111011000101010 00101000110010011011101011110011 10111010010001110101110110000001 11100001111001001110101000010110 10111100011000111011011010111101 01000001101010100100110000011111 10111101000000101110000110010111 11001110010011110111000110100101 00111001011000100011111110110000 00000110100111111110001001100011 01111001001010011110101011011000 11101011110111001010110010000010 00110101001001000001000010000000 01011110110001 
11110111100000101001111111000101 01000000001011110110011011001000 10101010111011001100010010110111 00101101001011000000000011000101 11000000011000100001100011011111 10111101011100100010101001010011 10011010011100100111111000111111 11011011001111010110011101110000 00000100000110000010000011100001 01110100001110111100110011001110 00111010110010001011111101110111 01000000001011100111110010001000 01111100001100010101111100001110 01000101111011110111100010110000 11000111011000001100011100100010 01110110000000111010111110101110 11011110001101000000111011010000 10011010010001000100101100000101 01101001010010010111000111101100 10111110101110001000111100100101 00101011110111000011010110111010 01010110101011111101011001110111 10011000011101001000101101011001 00110111001101000111001111010110 10011100010010011001001000001101 00000000010000110100010111110111 11010010001111011100110000110101 10000010001011110010011101011000 10000000000010011100000001111011 01011010100011100110100100110111 00110011100000110100111101010100 01111000011010001110010101000111 01010011001011 
